# macro	value	n_obs	grid	printed_dp
# Written by scripts/paper_numbers.py. A rate computed from N
# observations moves in steps of 1/N and cannot carry more
# resolution than that. Guard 6 fails the build when a printed
# figure claims more. Three defects in this project were this one
# shape before it became a check.

LitCorPiTypical	0.011	30316	3.299e-05	3
MCCorPiMaxDev	0.0006	150000	6.667e-06	4
MCCorPiSmallHi	0.0085	75000	1.333e-05	4
MCCorPiSmallLo	0.0076	75000	1.333e-05	4
MCPiMixFive	0.0099	1500000	6.667e-07	4
MCPiMixFour	0.0100	750000	1.333e-06	4
MCPiMixOne	0.0084	75000	1.333e-05	4
MCPiMixThree	0.0098	300000	3.333e-06	4
MCPiMixTwo	0.0094	150000	6.667e-06	4
MCPiNormalFive	0.0100	1500000	6.667e-07	4
MCPiNormalFour	0.0100	750000	1.333e-06	4
MCPiNormalOne	0.0076	75000	1.333e-05	4
MCPiNormalThree	0.0100	300000	3.333e-06	4
MCPiNormalTwo	0.0101	150000	6.667e-06	4
MCPiSkewFive	0.0101	1500000	6.667e-07	4
MCPiSkewFour	0.0101	750000	1.333e-06	4
MCPiSkewOne	0.0083	75000	1.333e-05	4
MCPiSkewThree	0.0105	300000	3.333e-06	4
MCPiSkewTwo	0.0104	150000	6.667e-06	4
MCPiTFive	0.0148	1500000	6.667e-07	4
MCPiTFiveFive	0.0098	1500000	6.667e-07	4
MCPiTFiveFour	0.0102	750000	1.333e-06	4
MCPiTFiveOne	0.0085	75000	1.333e-05	4
MCPiTFiveThree	0.0100	300000	3.333e-06	4
MCPiTFiveTwo	0.0100	150000	6.667e-06	4
MCPiTThreeFive	0.0101	1500000	6.667e-07	4
MCPiTThreeFour	0.0098	750000	1.333e-06	4
MCPiTThreeOne	0.0084	75000	1.333e-05	4
MCPiTThreeThree	0.0099	300000	3.333e-06	4
MCPiTThreeTwo	0.0095	150000	6.667e-06	4
MCRawMix	0.0124	1500000	6.667e-07	4
MCRawNormal	0.0100	1500000	6.667e-07	4
MCRawSkew	0.0233	1500000	6.667e-07	4
MCRawTFive	0.0148	1500000	6.667e-07	4
MCRawTThree	0.0138	1500000	6.667e-07	4
MLGbmPiDefault	0.03	800	1.250e-03	2
MainCorPiHi	0.0117	485069	2.062e-06	4
MainCorPiLo	0.0095	485069	2.062e-06	4
MainRawPiMax	0.0333	485069	2.062e-06	4
MainRawPiMin	0.0110	485069	2.062e-06	4
PiMiniAnalyticOne	0.0177	36588	2.733e-05	4
PiMiniAnalyticTen	0.0981	36588	2.733e-05	4
PiMiniDefaultOne	0.4188	36588	2.733e-05	4
PiMiniDefaultTen	0.4477	36588	2.733e-05	4
PiSmallAnalyticOne	0.0173	36588	2.733e-05	4
PiSmallAnalyticTen	0.1027	36588	2.733e-05	4
PiSmallDefaultOne	0.3884	36588	2.733e-05	4
PiSmallDefaultTen	0.4177	36588	2.733e-05	4
PoolPiEWMA	0.0119	38473	2.599e-05	4
PoolPiGJR	0.0111	38473	2.599e-05	4
PoolPiMoiraiTwo	0.0114	36588	2.733e-05	4
PoolPiSmallAnalytic	0.0113	36588	2.733e-05	4
RawPiCAViaRAS	0.0110	40272	2.483e-05	4
RawPiChronosMiniA	0.0177	36588	2.733e-05	4
RawPiChronosSmallA	0.0173	36588	2.733e-05	4
RawPiGJR	0.0200	38473	2.599e-05	4
RawPiGJRDefective	0.0041	128211	7.800e-06	4
RawPiGJRt	0.0145	38473	2.599e-05	4
RawPiLagLlama	0.0294	36588	2.733e-05	4
RawPiMoiraiOne	0.0154	36588	2.733e-05	4
RawPiMoiraiTwo	0.0178	36588	2.733e-05	4
RawPiMoiraiTwoDefective	0.988	121923	8.202e-06	3
RawPiTimesFM	0.0143	36588	2.733e-05	4
RawPiTimesFMDefective	0.990	121923	8.202e-06	3
SupPairPiAlt	0.0101	500000	2.000e-06	4
SupPairPiHonest	0.0099	500000	2.000e-06	4
SupSmallPi	0.008	37500	2.667e-05	3
SupTunedPiBest	0.0155	24102	4.149e-05	4
SupTunedPiCons	0.0110	24102	4.149e-05	4
SupZTwoPiMini	0.42	36588	2.733e-05	2
SupZTwoPiSmall	0.39	36588	2.733e-05	2
TruncCorPi	0.0108	36588	2.733e-05	4
WSweepLongPi	0.0114	1460439	6.847e-07	4
WSweepMidPi	0.0093	1460439	6.847e-07	4
WSweepShortPi	0.0092	1460439	6.847e-07	4
